age,gender,mother.tongue,genre,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,liked,disliked,emotional_intensity
31,Male,English,electronic,1,1,0,0,0,1,0,0,0,0,0,3
47,Male,Dutch,electronic,0,0,0,1,0,0,0,0,0,0,0,1
18,Male,English,electronic,0,0,0,0,0,0,1,0,0,0,1,1
35,Female,English,electronic,0,0,0,0,0,1,1,0,0,0,1,2
39,Male,Spanish,electronic,1,0,0,0,1,0,1,0,0,0,0,3
45,Male,Dutch,electronic,0,0,1,0,1,0,1,0,0,0,0,3
45,Male,English,electronic,1,1,0,0,0,0,0,0,0,1,0,2
45,Male,Dutch,electronic,1,1,0,0,0,1,0,0,0,0,0,3
47,Male,Dutch,electronic,0,0,0,0,1,0,1,0,0,0,0,2
30,Male,Dutch,electronic,0,0,0,1,1,0,1,0,0,0,0,3
31,Male,Chinese,electronic,0,0,0,1,0,0,0,0,1,1,1,2
24,Female,Slovenian,electronic,1,0,0,0,0,0,1,1,0,1,1,3
47,Male,Italian,electronic,0,0,0,1,1,0,0,1,0,0,0,3
23,Female,Russian,electronic,0,0,0,0,1,0,0,0,0,1,0,1
31,Male,English,electronic,0,0,0,0,1,0,0,0,1,0,1,2
20,Female,Spanish,electronic,0,0,0,0,1,0,0,0,0,1,0,1
18,Male,Swedish,electronic,0,1,1,0,0,1,0,0,0,1,0,3
54,Male,Estonian,electronic,0,1,0,0,0,0,1,0,0,1,0,2
21,Female,Estonian,electronic,1,0,0,0,0,1,1,0,0,1,0,3
25,Female,Russian,electronic,0,0,0,1,1,0,0,0,1,0,0,3
39,Male,Dutch,electronic,0,0,0,0,0,0,0,0,1,0,0,1
25,Male,English,electronic,0,1,0,0,1,0,0,0,0,1,0,2
45,Male,English,electronic,0,0,0,0,0,1,0,1,0,0,1,2
62,Male,Dutch,electronic,0,0,0,0,0,0,0,1,0,0,1,1
32,Male,English,electronic,0,0,0,0,0,0,0,1,0,0,1,1
47,Male,Dutch,electronic,0,0,0,1,1,1,0,0,0,1,0,3
18,Male,Swedish,electronic,1,0,0,0,1,0,1,0,0,0,0,3
14,Male,Dutch,electronic,0,0,0,1,1,1,0,0,0,1,0,3
18,Male,Russian,electronic,0,1,0,0,0,1,0,1,0,1,0,3
26,Female,Russian,electronic,0,1,0,0,1,0,1,0,0,1,0,3
21,Female,Estonian,electronic,0,0,0,1,0,0,0,0,0,0,1,1
25,Male,English,electronic,0,0,0,0,1,1,1,0,0,1,0,3
63,Male,Dutch,electronic,0,0,0,0,0,0,1,0,0,1,0,1
33,Male,Dutch,electronic,0,1,0,0,1,0,0,0,0,0,0,2
32,Male,Dutch,electronic,0,1,1,0,1,0,0,0,0,1,0,3
32,Male,English,electronic,0,0,0,0,1,0,0,0,0,0,1,1
47,Male,Dutch,electronic,0,0,0,1,0,0,1,0,0,1,0,2
18,Male,Swedish,electronic,0,1,0,0,0,1,0,1,0,1,0,3
28,Male,Russian,electronic,0,0,0,1,1,0,0,0,0,0,0,2
14,Male,Dutch,electronic,0,1,0,0,0,0,0,1,1,0,1,3
47,Female,Dutch,electronic,0,1,0,0,1,1,0,0,0,1,0,3
25,Male,English,electronic,0,1,1,1,0,0,0,0,0,1,0,3
25,Male,English,electronic,0,0,0,0,1,0,0,0,0,1,0,1
63,Male,Dutch,electronic,0,0,0,0,0,0,0,1,0,0,1,1
33,Male,Dutch,electronic,0,0,0,0,1,0,0,0,0,0,0,1
14,Male,Dutch,electronic,1,1,0,0,1,0,0,0,0,0,1,3
47,Male,Dutch,electronic,1,0,0,0,0,0,1,0,0,1,0,2
47,Female,Dutch,electronic,0,0,0,0,0,1,1,1,0,0,1,3
23,Male,English,electronic,0,0,0,0,0,0,1,0,0,1,0,1
63,Male,Dutch,electronic,0,0,0,0,0,1,0,0,0,0,1,1
11,Female,Estonian,electronic,0,1,0,0,0,1,1,0,0,1,0,3
32,Male,Dutch,electronic,0,0,0,0,1,1,1,0,0,1,0,3
16,Female,Chinese,electronic,0,0,0,0,0,0,0,1,0,0,1,1
30,Male,Dutch,electronic,0,1,0,0,0,1,1,0,0,0,0,3
26,Female,Dutch,electronic,0,0,0,0,0,0,1,0,0,1,0,1
21,Female,Estonian,electronic,0,0,0,0,0,1,0,0,0,1,0,1
11,Female,Estonian,electronic,0,0,1,0,0,1,0,1,0,0,1,3
32,Male,Dutch,electronic,0,1,0,0,1,0,1,0,0,1,0,3
14,Male,Dutch,electronic,1,0,0,1,0,1,0,0,0,0,0,3
18,Female,Dutch,electronic,0,0,0,0,0,1,1,0,0,1,0,2
16,Male,Russian,electronic,0,0,0,0,1,0,0,0,1,0,0,2
35,Male,Dutch,electronic,0,0,1,0,0,0,0,1,0,0,1,2
33,Male,Dutch,electronic,1,0,1,0,1,0,0,0,0,1,0,3
21,Female,Estonian,electronic,0,0,0,0,0,0,0,0,0,0,1,0
54,Male,Estonian,electronic,1,1,0,0,0,0,1,0,0,0,0,3
27,Male,French,electronic,0,1,0,0,0,0,0,0,0,0,0,1
21,Female,English,electronic,0,0,0,1,0,0,0,0,0,0,0,1
27,Female,English,electronic,0,0,0,0,0,1,0,0,0,1,0,1
31,Male,Dutch,electronic,0,0,1,0,1,0,0,0,0,1,0,2
54,Female,English,electronic,0,0,0,0,1,0,0,0,0,0,1,1
31,Male,English,electronic,0,1,0,0,1,0,0,0,0,0,0,2
21,Female,Estonian,electronic,0,0,0,1,0,0,0,0,0,1,0,1
22,Female,Dutch,electronic,0,0,0,0,1,0,0,0,0,0,0,1
11,Female,Estonian,electronic,0,1,0,0,1,0,0,0,1,1,0,3
23,Female,Russian,electronic,0,0,0,0,0,0,0,0,1,1,0,1
29,Male,Spanish,electronic,1,0,0,0,0,0,0,1,0,0,0,2
18,Female,Dutch,electronic,0,0,0,0,0,0,0,1,0,1,0,1
22,Male,English,electronic,0,0,0,0,1,0,0,1,0,1,0,2
41,Male,English,electronic,0,0,1,0,0,0,1,0,0,0,0,2
24,Male,Russian,electronic,0,0,1,0,0,0,0,0,0,1,0,1
46,Male,Dutch,electronic,0,0,0,0,0,0,0,1,0,0,0,1
29,Male,English,electronic,0,0,0,0,1,1,1,0,0,0,0,3
35,Male,Dutch,electronic,0,0,0,0,1,0,1,0,0,1,0,2
30,Male,Hebrew,electronic,0,0,0,1,0,0,1,1,0,0,0,3
26,Female,Russian,electronic,0,0,0,0,1,0,1,0,1,0,0,3
33,Male,English,electronic,0,1,0,0,0,1,1,0,0,1,0,3
23,Female,Russian,electronic,0,0,0,1,0,0,0,0,0,0,0,1
18,Male,Dutch,electronic,0,0,1,1,1,0,0,0,0,1,1,3
28,Male,Russian,electronic,0,0,0,0,1,1,1,0,0,1,0,3
33,Female,Greek,electronic,0,0,0,0,0,0,0,1,0,0,0,1
54,Male,Estonian,electronic,0,1,0,0,0,1,0,0,0,1,0,2
31,Female,Finnish,electronic,0,1,0,0,0,0,0,0,0,0,0,1
25,Female,Russian,electronic,0,1,0,0,0,1,0,0,1,0,0,3
65,Male,French,electronic,0,0,0,0,0,1,0,1,1,0,0,3
26,Female,English,electronic,0,0,0,0,0,0,0,0,0,0,1,0
39,Male,Spanish,electronic,1,0,0,0,0,1,1,0,0,0,0,3
23,Male,Dutch,electronic,0,0,0,0,1,0,0,0,0,0,1,1
54,Male,Estonian,electronic,1,0,0,0,0,0,1,0,0,1,0,2
50,Female,English,electronic,0,0,0,1,1,0,0,0,0,1,0,2
25,Female,Russian,electronic,0,0,1,1,1,0,0,0,0,1,0,3
19,Male,English,electronic,0,1,0,0,1,0,1,0,0,1,0,3
65,Male,French,electronic,0,0,0,0,0,0,1,0,0,1,0,1
21,Female,English,electronic,0,0,0,0,0,0,1,0,1,0,0,2
19,Female,English,electronic,0,1,0,0,0,1,1,0,0,0,1,3
25,Male,Dutch,electronic,0,0,0,0,1,1,0,1,0,0,0,3
54,Male,Estonian,electronic,1,1,0,0,0,0,1,0,0,1,0,3
34,Male,Dutch,electronic,0,0,0,0,0,0,0,0,1,0,0,1
23,Female,Dutch,electronic,0,0,0,0,0,0,0,1,0,0,1,1
37,Male,Arabic,electronic,0,1,1,0,1,0,0,0,0,1,0,3
34,Male,English,electronic,0,1,0,0,0,0,0,0,0,1,0,1
23,Male,Dutch,electronic,0,1,0,0,0,0,0,1,0,0,0,2
50,Female,English,electronic,0,1,0,1,1,0,0,0,0,1,0,3
26,Male,Dutch,electronic,0,0,0,0,0,0,1,1,1,0,1,3
37,Male,Arabic,electronic,1,0,1,0,1,0,0,0,0,1,0,3
50,Female,English,electronic,0,0,0,0,0,0,1,0,0,0,1,1
34,Male,English,electronic,0,0,0,0,0,1,0,0,0,0,0,1
28,Male,Russian,electronic,0,0,0,0,0,1,0,0,0,1,0,1
16,Male,English,pop,1,0,0,0,1,0,1,0,0,1,0,3
22,Male,Spanish,pop,0,0,1,0,1,0,1,0,0,1,0,3
20,Male,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
23,Female,English,pop,0,0,1,0,0,0,0,0,0,0,1,1
37,Male,Dutch,pop,0,1,0,1,0,0,0,1,0,0,1,3
44,Male,English,pop,0,0,1,0,0,0,0,0,0,1,0,1
37,Male,German,pop,0,0,0,1,0,0,0,0,0,0,1,1
17,Female,French,pop,0,0,0,1,0,1,1,0,0,1,0,3
22,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
25,Female,Russian,pop,1,0,0,1,1,0,0,0,0,0,1,3
25,Female,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
32,Male,Hindi,pop,0,0,1,1,1,0,0,0,0,1,0,3
16,Male,Chinese,pop,0,0,0,0,0,0,1,0,0,1,0,1
34,Male,Latvian,pop,0,0,1,1,0,0,1,0,0,0,0,3
21,Male,Dutch,pop,0,0,0,0,0,0,0,0,1,0,1,1
27,Male,Spanish,pop,0,0,1,1,1,0,0,0,0,1,0,3
26,Female,Russian,pop,0,0,0,0,1,0,1,1,0,0,0,3
25,Female,Russian,pop,1,0,1,0,0,0,1,0,0,0,0,3
36,Male,Italian,pop,1,0,1,0,0,0,0,0,0,0,0,2
33,Female,English,pop,0,0,0,0,0,0,0,1,0,0,0,1
20,Male,Romanian,pop,0,0,1,0,0,0,0,0,0,1,0,1
32,Female,Spanish,pop,0,0,0,0,0,0,0,1,0,0,0,1
40,Male,French,pop,0,0,1,0,1,0,1,0,0,1,0,3
34,Female,Polish,pop,0,0,0,1,0,0,0,0,0,1,0,1
25,Female,English,pop,0,0,1,1,1,0,0,0,0,0,1,3
56,Male,Dutch,pop,0,0,0,1,0,0,0,0,0,0,1,1
22,Male,Dutch,pop,0,0,0,0,0,0,1,0,0,0,0,1
32,Male,English,pop,0,0,1,1,0,0,0,0,0,0,1,2
36,Female,Spanish,pop,0,0,0,1,0,0,0,0,0,0,0,1
18,Female,English,pop,1,0,0,0,0,1,1,0,0,1,0,3
20,Male,English,pop,0,0,0,0,0,0,1,0,1,0,0,2
39,Female,French,pop,1,0,1,0,0,0,1,0,0,0,0,3
22,Male,English,pop,0,0,1,1,0,0,0,0,1,0,0,3
19,Male,English,pop,0,0,0,1,0,0,0,0,0,1,0,1
15,Female,English,pop,1,0,1,0,1,0,0,0,0,0,1,3
20,Male,Italian,pop,0,0,0,0,1,0,0,0,0,1,0,1
21,Male,English,pop,0,0,0,0,0,0,1,0,0,0,1,1
43,Male,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
19,Male,Dutch,pop,1,0,1,1,0,0,0,0,0,0,0,3
18,Female,Russian,pop,1,0,0,1,0,0,1,0,0,1,0,3
17,Male,English,pop,0,0,0,0,0,0,0,0,0,0,1,0
42,Male,Russian,pop,1,0,1,0,1,0,0,0,0,1,0,3
42,Male,Dutch,pop,0,0,1,0,0,0,0,0,0,1,0,1
46,Female,Dutch,pop,1,0,0,1,0,0,0,0,0,0,0,2
25,Female,Russian,pop,0,0,0,1,0,0,1,0,1,0,0,3
21,Male,English,pop,0,0,1,1,0,0,0,0,0,0,0,2
26,Female,Dutch,pop,0,0,1,0,0,0,1,0,0,0,1,2
42,Male,English,pop,0,0,1,0,0,0,1,0,0,0,0,2
19,Male,English,pop,0,0,1,0,0,0,0,0,0,0,1,1
24,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
23,Male,English,pop,0,0,0,0,0,0,0,1,1,0,1,2
20,Female,English,pop,1,0,0,1,1,0,0,0,0,1,0,3
37,Male,Dutch,pop,0,0,1,0,1,0,1,0,0,1,0,3
27,Male,Spanish,pop,0,0,1,1,0,0,0,0,0,1,0,2
44,Male,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
37,Male,German,pop,0,0,1,1,0,0,0,0,0,0,1,2
17,Female,French,pop,0,0,0,1,1,0,1,0,0,1,0,3
21,Male,English,pop,0,0,1,0,0,0,1,0,0,0,0,2
34,Male,Latvian,pop,0,0,0,0,1,0,0,0,0,0,0,1
25,Female,Russian,pop,0,0,1,0,1,0,0,0,1,0,1,3
47,Female,Dutch,pop,1,0,0,1,0,0,1,0,0,1,0,3
32,Male,Hindi,pop,0,0,0,1,1,0,1,0,0,1,0,3
35,Male,English,pop,0,0,0,0,0,0,1,0,0,1,0,1
15,Female,English,pop,0,1,0,0,0,0,0,0,0,0,1,1
26,Female,Russian,pop,0,1,0,0,0,1,1,0,0,0,0,3
23,Female,Swedish,pop,0,0,1,1,0,0,1,0,0,1,0,3
22,Male,English,pop,0,1,0,0,0,0,0,0,0,0,1,1
25,Female,English,pop,0,0,1,0,1,0,0,0,0,1,0,2
33,Female,English,pop,0,0,1,0,0,0,0,0,0,0,0,1
20,Male,Romanian,pop,0,0,0,1,1,0,0,0,0,1,0,2
32,Male,English,pop,0,0,0,0,1,0,0,0,1,1,0,2
40,Male,French,pop,0,0,1,0,1,0,1,0,0,0,1,3
34,Male,English,pop,0,1,0,1,0,0,0,0,1,1,0,3
22,Male,Dutch,pop,0,0,0,0,1,0,0,0,0,0,0,1
19,Male,English,pop,1,0,0,1,1,0,0,0,0,1,0,3
36,Female,Spanish,pop,0,0,0,0,1,0,0,0,0,0,0,1
33,Male,English,pop,0,0,0,0,0,0,0,1,0,0,0,1
43,Male,English,pop,0,0,0,1,0,0,0,0,0,1,0,1
22,Male,English,pop,0,0,1,0,0,0,0,1,1,0,1,3
16,Female,Swedish,pop,0,0,1,1,1,0,0,0,0,1,0,3
19,Male,English,pop,0,0,0,0,0,0,1,0,0,1,0,1
56,Male,English,pop,0,0,1,1,0,0,1,0,0,1,0,3
27,Female,Russian,pop,0,0,1,0,1,0,1,0,0,0,0,3
25,Female,Russian,pop,0,0,1,0,1,0,0,0,0,0,0,2
42,Male,Dutch,pop,1,0,1,0,0,0,0,0,0,1,0,2
61,Male,English,pop,0,0,0,1,0,0,1,0,0,1,0,2
23,Male,English,pop,0,0,0,0,0,0,0,1,1,0,0,2
23,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Russian,pop,0,0,1,0,1,0,0,0,0,0,1,2
35,Male,Italian,pop,0,0,1,1,1,0,0,0,0,0,0,3
45,Male,Dutch,pop,0,0,0,0,0,0,0,1,0,0,1,1
29,Female,Spanish,pop,0,1,0,1,1,0,0,0,0,0,1,3
20,Female,English,pop,0,0,0,0,1,0,0,0,1,0,1,2
58,Male,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
23,Female,English,pop,0,0,1,0,0,0,0,0,0,0,0,1
16,Female,Swedish,pop,0,1,0,0,1,0,0,0,0,1,0,2
44,Male,English,pop,0,0,0,0,0,0,0,0,1,0,1,1
41,Female,Russian,pop,0,0,0,0,0,0,0,0,1,1,0,1
17,Female,French,pop,0,0,0,0,0,0,0,1,0,0,1,1
29,Male,English,pop,0,0,0,0,0,0,0,1,0,0,0,1
21,Male,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
30,Female,English,pop,0,0,1,0,1,0,0,0,0,1,0,2
23,Male,English,pop,0,0,0,0,0,0,0,0,0,0,1,0
25,Female,English,pop,0,1,1,0,1,0,0,0,0,0,0,3
47,Female,Dutch,pop,1,1,0,1,0,0,0,0,0,1,0,3
18,Male,English,pop,0,0,0,0,0,0,0,1,1,0,1,2
19,Male,English,pop,0,0,0,0,0,0,0,1,1,0,1,2
28,Male,Russian,pop,0,0,0,0,0,0,0,0,1,0,0,1
22,Male,English,pop,0,0,1,0,0,0,0,0,0,0,1,1
26,Female,Russian,pop,0,0,1,1,0,0,0,0,1,0,0,3
30,Male,English,pop,0,0,0,0,0,0,0,1,0,0,0,1
38,Male,Croatian,pop,0,1,0,0,1,0,0,0,0,1,0,2
23,Female,Swedish,pop,0,0,1,0,1,0,0,0,1,1,0,3
23,Male,Spanish,pop,0,0,0,1,0,0,0,0,0,0,0,1
43,Male,French,pop,0,1,0,1,0,0,0,0,1,0,0,3
36,Male,Dutch,pop,0,0,1,1,0,0,0,0,0,0,0,2
32,Male,English,pop,0,0,1,1,0,0,0,0,0,0,0,2
34,Male,English,pop,0,0,1,0,1,0,0,0,0,1,0,2
33,Female,English,pop,0,1,0,0,0,0,0,1,0,0,0,2
20,Male,Romanian,pop,0,0,1,0,0,0,0,0,1,1,0,2
40,Male,French,pop,0,0,0,1,0,0,0,1,1,0,1,3
43,Male,English,pop,0,0,1,1,0,0,0,0,0,1,0,2
29,Female,Romanian,pop,0,0,0,1,0,0,0,0,1,0,0,2
44,Male,English,pop,0,1,1,0,0,0,0,0,1,0,1,3
34,Male,English,pop,0,1,0,1,0,0,0,1,0,0,1,3
33,Male,Russian,pop,0,0,0,1,0,0,0,1,0,0,0,2
22,Male,English,pop,0,0,0,0,1,0,0,0,1,0,1,2
61,Male,English,pop,0,1,0,0,1,0,0,0,0,1,0,2
30,Female,English,pop,0,0,1,0,1,0,0,0,0,0,0,2
22,Male,Dutch,pop,0,0,0,0,1,0,0,1,1,0,1,3
27,Female,Russian,pop,0,0,1,1,0,0,0,0,1,0,0,3
29,Female,Russian,pop,0,0,0,1,0,0,0,0,1,1,0,2
45,Male,Dutch,pop,0,1,0,0,1,0,0,0,1,0,0,3
35,Male,Italian,pop,0,0,0,0,0,0,0,1,1,0,0,2
35,Female,English,pop,0,0,0,0,1,0,0,0,0,0,1,1
15,Female,English,pop,0,0,0,0,0,0,0,1,0,0,1,1
40,Female,Dutch,pop,0,0,0,1,0,0,0,1,1,0,1,3
20,Female,English,pop,0,0,0,0,1,0,0,0,0,0,1,1
25,Female,Russian,pop,0,0,0,1,1,0,0,0,0,0,0,2
24,Male,English,pop,0,0,1,0,0,0,0,0,0,0,0,1
28,Female,Russian,pop,0,1,0,0,0,0,0,1,1,0,0,3
23,Female,English,pop,0,0,0,1,0,1,0,1,0,0,1,3
29,Female,Russian,pop,0,0,0,0,0,1,0,0,0,0,0,1
18,Male,English,pop,0,1,0,0,0,0,1,0,0,1,0,2
26,Female,Chinese,pop,0,1,0,0,0,0,0,0,0,0,1,1
34,Male,English,pop,1,1,0,0,0,1,0,0,0,1,0,3
30,Male,English,pop,0,0,0,0,0,1,0,0,0,1,0,1
19,Female,Dutch,pop,0,0,0,0,0,0,0,1,0,0,1,1
47,Female,Dutch,pop,1,1,1,0,0,0,0,0,0,1,0,3
25,Male,Russian,pop,0,0,1,0,1,0,0,0,0,1,0,2
41,Female,Dutch,pop,0,0,0,0,0,0,0,0,1,0,1,1
54,Female,English,pop,0,1,0,1,0,0,0,0,1,0,1,3
56,Male,English,pop,0,0,1,1,0,0,0,0,1,0,1,3
26,Female,Russian,pop,0,0,1,0,0,0,0,1,1,0,1,3
32,Male,English,pop,0,1,0,0,1,0,0,1,0,0,1,3
53,Male,English,pop,1,1,0,0,0,1,0,0,0,0,1,3
43,Male,French,pop,1,0,1,0,0,0,0,1,0,0,0,3
36,Male,Dutch,pop,0,0,0,0,0,1,0,0,0,0,0,1
26,Male,German,pop,0,0,0,0,1,0,0,1,1,0,1,3
43,Male,English,pop,0,1,0,0,0,1,0,0,0,1,0,2
29,Female,Romanian,pop,0,0,0,0,0,1,0,0,0,0,1,1
23,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
44,Male,English,pop,0,0,0,0,0,1,0,0,0,0,1,1
33,Male,Russian,pop,0,1,0,0,0,0,0,1,0,0,0,2
61,Male,English,pop,0,0,1,0,0,0,0,0,1,1,0,2
22,Male,Dutch,pop,0,0,0,0,0,0,0,0,1,0,1,1
25,Female,Russian,pop,1,0,0,1,0,0,0,0,1,0,0,3
22,Male,Dutch,pop,1,0,0,0,1,0,1,0,0,1,0,3
31,Female,German,pop,0,1,0,0,1,0,0,0,0,0,1,2
30,Female,English,pop,1,0,0,0,0,0,0,1,0,1,0,2
45,Male,Dutch,pop,1,1,0,0,0,1,0,0,0,0,0,3
21,Male,English,pop,0,0,0,1,0,1,0,0,0,1,0,2
35,Male,Italian,pop,0,1,0,0,0,0,0,0,0,0,1,1
35,Female,English,pop,0,1,0,0,0,0,0,0,0,0,0,1
16,Female,Swedish,pop,1,1,0,0,0,0,0,0,0,0,0,2
50,Male,English,pop,1,0,0,1,0,0,1,0,0,0,1,3
29,Female,Spanish,pop,0,1,0,1,0,0,1,0,0,1,0,3
24,Male,English,pop,0,0,0,0,0,0,0,0,1,0,0,1
30,Female,German,pop,0,0,0,0,0,0,0,1,1,0,1,2
28,Female,Russian,pop,0,0,0,0,1,0,0,1,1,0,1,3
30,Female,English,pop,0,1,0,1,1,0,0,0,0,1,0,3
22,Male,Polish,pop,0,0,0,1,1,0,0,0,0,0,1,2
32,Female,Russian,pop,0,0,0,0,0,0,0,1,0,0,1,1
44,Male,English,pop,0,0,0,0,0,1,0,0,0,0,0,1
21,Male,English,pop,0,1,0,0,0,1,0,0,0,1,0,2
23,Female,English,pop,1,0,0,1,0,0,1,0,0,1,0,3
29,Female,Russian,pop,0,0,1,0,0,0,0,0,0,0,0,1
54,Female,English,pop,0,0,1,0,1,0,1,0,0,1,0,3
41,Female,Dutch,pop,0,0,0,0,0,1,0,0,0,0,1,1
23,Male,English,pop,0,0,0,0,0,0,1,0,0,1,0,1
29,Male,English,pop,1,0,0,0,0,0,0,0,0,0,0,1
24,Female,Russian,pop,0,0,0,0,0,0,0,0,0,0,1,0
25,Male,Russian,pop,0,1,0,0,0,0,1,0,0,1,0,2
42,Male,English,pop,0,0,0,0,1,0,1,0,0,1,0,2
24,Male,English,pop,0,0,1,1,0,0,0,0,0,1,1,2
26,Female,Russian,pop,1,0,1,0,0,0,1,0,0,0,0,3
26,Male,German,pop,0,0,0,1,1,0,0,0,1,0,1,3
24,Male,Russian,pop,0,0,0,0,0,0,1,0,0,1,0,1
23,Male,Spanish,pop,0,0,0,0,1,0,0,0,0,0,0,1
21,Male,Dutch,pop,0,0,1,1,0,0,1,0,0,0,1,3
33,Female,English,pop,0,0,0,1,0,0,1,0,0,0,0,2
33,Male,Russian,pop,0,0,1,0,0,0,0,1,0,0,0,2
27,Female,Russian,pop,1,0,0,0,0,0,0,0,0,0,0,1
20,Male,Romanian,pop,0,0,0,1,0,0,0,0,0,1,0,1
44,Male,English,pop,0,0,0,1,0,0,0,0,0,0,1,1
22,Male,Dutch,pop,0,0,0,0,1,0,0,0,1,0,1,2
63,Male,Dutch,pop,0,0,1,0,1,0,1,0,0,1,0,3
59,Male,English,pop,0,0,0,1,0,0,1,0,0,0,1,2
45,Male,Dutch,pop,0,0,1,1,0,0,0,1,0,0,0,3
25,Female,Russian,pop,1,0,1,0,0,0,0,0,0,0,0,2
25,Male,Hungarian,pop,0,0,0,1,0,0,0,0,0,0,1,1
50,Male,English,pop,0,1,0,0,0,0,0,0,1,0,1,2
22,Male,Dutch,pop,0,0,0,1,1,0,0,0,0,0,1,2
17,Male,English,pop,0,0,0,0,1,0,0,0,0,0,0,1
31,Female,Greek,pop,0,0,0,1,0,0,0,0,1,0,0,2
19,Female,English,pop,1,1,0,0,0,0,1,0,0,1,0,3
14,Female,Russian,pop,0,0,0,1,0,0,0,0,0,1,0,1
26,Male,Russian,pop,0,0,0,0,1,0,0,0,0,0,0,1
35,Male,Italian,pop,0,0,0,1,0,0,1,0,0,0,0,2
33,Male,Russian,pop,0,0,0,0,0,0,0,1,0,0,0,1
35,Female,English,pop,0,0,0,1,0,0,0,0,0,1,0,1
26,Female,Chinese,pop,0,0,0,1,1,0,0,0,0,1,0,2
39,Female,Italian,pop,0,0,0,0,1,0,0,0,0,1,0,1
18,Female,Russian,pop,0,0,0,0,0,0,0,0,1,0,1,1
25,Female,Russian,pop,1,0,1,0,0,0,1,0,0,1,0,3
25,Female,Dutch,pop,0,1,0,1,1,0,0,0,0,0,0,3
25,Female,English,pop,0,0,0,1,0,0,0,0,0,0,1,1
31,Female,English,pop,0,0,0,0,1,0,0,0,0,1,0,1
30,Female,German,pop,0,0,1,1,1,0,0,0,0,1,0,3
26,Female,Russian,pop,0,0,1,0,1,0,1,0,0,0,0,3
32,Female,Russian,pop,0,0,0,1,0,0,0,0,0,0,0,1
67,Male,English,pop,0,0,1,0,1,0,1,0,0,1,0,3
33,Male,Dutch,pop,0,0,1,1,0,0,0,0,0,0,0,2
24,Female,Dutch,pop,0,0,0,1,0,0,0,0,0,0,1,1
17,Female,English,pop,0,0,0,1,1,0,0,0,0,0,0,2
25,Male,Russian,pop,0,0,0,1,0,0,0,0,0,1,0,1
42,Male,English,pop,0,1,0,0,0,0,0,0,1,0,1,2
26,Female,Russian,pop,0,0,0,0,0,0,1,0,0,1,0,1
26,Female,Russian,pop,0,0,1,1,0,0,0,0,1,0,1,3
30,Male,Italian,pop,0,0,0,0,0,0,1,0,0,1,0,1
23,Male,Spanish,pop,0,0,1,0,0,0,0,0,0,0,1,1
24,Male,Russian,pop,0,1,0,0,0,0,0,0,0,1,0,1
26,Female,English,pop,0,0,0,1,1,0,0,0,0,0,1,2
27,Female,Russian,pop,0,0,1,0,0,0,1,0,0,1,0,2
33,Female,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
26,Female,Chinese,pop,0,0,1,0,0,0,0,0,0,1,0,1
22,Male,Dutch,pop,0,0,1,0,1,0,0,0,0,1,0,2
45,Male,Dutch,pop,0,0,1,0,1,0,1,0,0,0,0,3
30,Female,English,pop,0,0,0,0,0,0,1,0,0,0,0,1
35,Female,Danish,pop,0,0,0,1,0,0,0,0,1,1,0,2
68,Male,English,pop,0,0,1,1,0,0,0,0,1,1,0,3
25,Female,Russian,pop,0,0,1,1,0,0,0,0,1,0,0,3
27,Male,English,pop,0,0,0,1,0,0,0,0,0,0,0,1
30,Female,English,pop,0,0,1,0,1,0,1,0,0,0,0,3
19,Female,English,pop,1,0,1,0,0,1,0,0,0,1,0,3
31,Female,Greek,pop,0,0,0,0,0,0,0,1,1,0,0,2
31,Female,German,pop,0,0,0,1,0,0,0,0,1,0,0,2
30,Female,English,pop,0,0,0,1,0,0,0,1,0,0,1,2
14,Female,Russian,pop,0,0,1,0,0,0,0,0,0,0,1,1
18,Female,Russian,pop,0,1,0,1,0,0,0,0,1,0,0,3
35,Male,Italian,pop,0,0,1,0,0,0,1,0,0,0,0,2
33,Male,Russian,pop,0,0,0,0,0,0,0,0,0,0,0,0
35,Female,English,pop,0,0,0,1,1,0,0,0,0,1,0,2
27,Male,Catalan,pop,0,0,0,0,1,0,0,0,0,1,0,1
20,Male,Dutch,pop,0,0,1,0,0,0,1,0,0,0,1,2
25,Female,Russian,pop,1,0,1,1,0,0,0,0,0,0,0,3
30,Female,German,pop,0,0,1,0,1,0,0,0,1,1,0,3
54,Female,English,pop,1,0,0,1,1,0,0,0,0,0,0,3
41,Female,Dutch,pop,0,0,0,1,0,0,0,1,0,0,1,2
26,Female,Russian,pop,1,0,0,0,0,1,1,0,0,0,0,3
28,Male,English,pop,1,0,1,0,0,0,1,0,0,0,0,3
