"id","platform","content_id","creator_id","creator_name","content_type","content_category","post_date","language","content_length","content_description","hashtags","views","likes","shares","comments_count","comments_text","follower_count","disclosure_type","audience_age_distribution","audience_gender_distribution","audience_location","year","positive","negative","sentiment_score","sentiment_score_raw","emotional_intensity","word_count","emotional_connection_weighted","emotion_direction","satisfaction_raw","satisfaction","satisfaction_median","satisfaction_binary","satisfaction_log"
16548,"YouTube","content_40017","creator_17","curtisgamble","video","lifestyle",2024-01-15,"Japanese",525,"Agree so blue great throughout imagine people.","hundred,alone,point,difficult,pretty",10072,1497,270,205,"business future involve visit do",524918,"explicit","36-50","female","Russia",2024,0,0,0,0,1,5,1.40316940861817,"Neutral",1972,3.90449438202247,4.97191011235955,0,7.58731050602262
1474,"Instagram","content_32330","creator_2330","smallgregory","video","tech",2023-06-18,"Hindi",18,"Whose drive officer him commercial daughter thousand this dinner require bill decide hope rest among child Mr anyone heavy dark just outside same commercial should much old section fast help before buy.","base,stock,your,what,who",10000,1568,297,197,"scientist vote cup country enjoy share local sport between six blood half game account magazine again popular election economic national",649493,"explicit","19-25","female","India",2023,2,0,2,2,2,20,2.37011505374717,"Positive",2062,6.43258426966292,4.97191011235955,1,7.63191651307125
37789,"Bilibili","content_405","creator_405","martinezsusan","image","beauty",2024-11-05,"English",141,"Never happy source nation response level number since report manage discussion agreement.","state,create,less,support",10140,1529,303,217,"big candidate right interest agency drop spring moment make factor bad direction size catch eat five far question above friend trouble detail according media open cover",942054,"explicit","50+","male","Germany",2024,1,2,-1,-1,1.5,26,2.11240985996413,"Negative",2049,6.06741573033708,4.97191011235955,1,7.62559507213245
9528,"TikTok","content_34643","creator_4643","conniewalker","video","lifestyle",2023-10-08,"English",198,"Reflect person near wind party pattern attention painting.","particular,year,key,past,detail",10201,1485,287,193,"positive beautiful body leave current employee gas thing community table born only run sense do throughout represent nothing body again decade",544945,"none","19-25","male","India",2023,2,0,2,2,2,21,2.3910502825148,"Positive",1965,3.70786516853933,4.97191011235955,0,7.58375630070711
13769,"Instagram","content_15522","creator_522","craigpoole","image","tech",2023-12-07,"Japanese",149,"Research television give treatment turn stuff common main list past anything analysis book hope between similar job the population suffer this usually investment country seek dark away level option rate responsibility break charge run.","run",10092,1426,314,191,"pattern of similar determine up be response movement cut appear north reveal attention ask hold somebody middle significant art continue including rule wait able cost position",930890,"explicit","19-25","male","USA",2023,1,0,1,1,1.5,26,2.11240985996413,"Positive",1931,2.75280898876404,4.97191011235955,0,7.56631101477246
20009,"TikTok","content_4875","creator_4875","butlerjessica","video","beauty",2024-03-04,"Chinese",109,"Kind week try increase action owner relationship live during painting set fast western prevent huge day lay language weight minute relate lead form.","majority,source,huge,call",10138,1465,309,174,"race exactly particularly coach argue remember ball evidence dinner view travel recognize management another red civil next reflect world threat analysis everybody school southern",421118,"none","13-18","male","Germany",2024,0,1,-1,-1,1.5,24,2.08643399268866,"Negative",1948,3.23033707865169,4.97191011235955,0,7.57507169950756
25360,"TikTok","content_7713","creator_2713","grimesdonald","image","beauty",2024-05-19,"Chinese",28,"Education last benefit central technology grow performance away past feel prevent officer each.","such",10074,1573,309,224,"picture product protect image strategy board standard college price century popular choice eight set plan",436025,"implicit","36-50","male","Japan",2024,2,0,2,2,2,15,2.24773774012023,"Positive",2106,7.6685393258427,4.97191011235955,1,7.65302041380419
29251,"Bilibili","content_33595","creator_3595","stevenpierce","text","tech",2024-07-11,"English",247,"Project sort lead evidence purpose mission night role about hope.","pull,company,sport,rather",9880,1485,331,222,"high question pass human structure record ok",252615,"explicit","26-35","female","UK",2024,0,0,0,0,1,7,1.46790165254509,"Neutral",2038,5.75842696629214,4.97191011235955,1,7.62021477057445
40646,"Bilibili","content_22776","creator_2776","wmora","image","tech",2024-12-15,"English",30,"Heavy test level significant public natural new attention more tell class once law civil focus bill cut.","generation",10058,1476,279,184,"man nothing yard say building middle think kind analysis fear west medical teacher store with little leave food station somebody instead five specific weight pick effect sign baby",322932,"implicit","26-35","male","China",2024,0,1,-1,-1,1.5,28,2.13652866782641,"Negative",1939,2.97752808988764,4.97191011235955,0,7.57044325205737
4073,"Bilibili","content_39528","creator_4528","zrobertson","mixed","lifestyle",2023-07-23,"English",50,"Indicate fast pull again area like face possible man.","keep,compare,small,follow",10021,1476,310,216,"life measure huge lot first move vote bag purpose participant development country value tax choice itself rich culture nearly oil watch people information significant continue clearly",595477,"explicit","36-50","male","Brazil",2023,3,0,3,3,2.5,26,2.85401643327356,"Positive",2002,4.74719101123596,4.97191011235955,0,7.60240133566582
51362,"Instagram","content_19359","creator_4359","smithashley","video","beauty",2025-05-16,"English",127,"How church care much behavior discussion old impact student teach hope performance call especially step.","building",10093,1483,305,210,"share dream store free measure later",566487,"none","13-18","female","Russia",2025,1,0,1,1,1.5,6,1.65678300365567,"Positive",1998,4.63483146067416,4.97191011235955,0,7.6004023345004
45441,"TikTok","content_17943","creator_2943","elliottkellie","image","lifestyle",2025-02-22,"English",87,"Want listen head action participant now few build sure simply beyond cause late tough can data occur drug little administration dream natural space successful face fund sea understand significant almost peace she mission off Democrat practice.","thought,ball,natural,answer",10023,1522,302,228,"year we page share service foreign",877239,"explicit","26-35","female","USA",2025,0,0,0,0,1,6,1.43785533577045,"Neutral",2052,6.15168539325843,4.97191011235955,1,7.62705741701893
29394,"YouTube","content_28611","creator_3611","browndave","video","lifestyle",2024-07-13,"Chinese",513,"Economic yet opportunity explain up performance minute picture candidate enter international become late space light change son ever perhaps analysis free cold relationship town.","prepare,southern",10241,1537,323,183,"not couple among democrat reduce budget dinner particular end safe",431204,"none","26-35","male","Russia",2024,1,0,1,1,1.5,10,1.80933688561356,"Positive",2043,5.89887640449438,4.97191011235955,1,7.6226639513236
18110,"Instagram","content_22118","creator_2118","anthonyvasquez","video","lifestyle",2024-02-06,"English",161,"Run successful drop large ten none purpose black us fast why effort five open as structure two office check answer sea while.","yes",9995,1515,281,187,"tax accept authority agreement song main hit good bit else still among environment crime practice visit become lot company",49052,"none","36-50","male","USA",2024,1,1,0,0,1,19,1.67407909925961,"Neutral",1983,4.21348314606742,4.97191011235955,0,7.59287028784482
34312,"Instagram","content_22183","creator_2183","stephanie42","image","lifestyle",2024-09-17,"English",73,"Base start design art product agree smile old south car glass close kind cold candidate bit collection official might.","pretty,just",10214,1489,331,176,"voice social box possible south party executive point nothing cell reveal week",883371,"implicit","19-25","female","USA",2024,0,0,0,0,1,12,1.57714728642056,"Neutral",1996,4.57865168539326,4.97191011235955,0,7.59940133341582
17585,"Bilibili","content_48686","creator_3686","jeffreyaguilar","video","lifestyle",2024-01-30,"English",348,"Financial development left street voice sort success much leg chair hotel husband cell dog its trouble.","shoulder,house,young,prepare",10141,1480,318,215,"every how control rock attention space",566226,"none","13-18","female","Russia",2024,0,0,0,0,1,6,1.43785533577045,"Neutral",2013,5.0561797752809,4.97191011235955,1,7.60787807327851
4275,"Instagram","content_25029","creator_29","roblesdawn","video","beauty",2023-07-26,"English",11,"Old sometimes central success newspaper mention walk exist generation amount rock sure character lawyer radio use those surface outside base another.","view,building,road",9989,1489,309,225,"six option popular quite table significant forget physical",44395,"none","19-25","female","Russia",2023,2,0,2,2,2,8,1.98880876441256,"Positive",2023,5.33707865168539,4.97191011235955,1,7.61283103040736
11411,"TikTok","content_30354","creator_354","richardmarquez","image","lifestyle",2023-11-04,"English",417,"Myself mission evening nation nor make my treat group picture year land whole us agent across son answer raise.","read,two,cold,painting,address",10163,1517,319,213,"determine worker effort money detail soldier miss action threat let especially get should program do much have arrive region occur remember century area may final unit agree report",856967,"implicit","36-50","female","USA",2023,0,2,-2,-2,2,28,2.51537155710188,"Negative",2049,6.06741573033708,4.97191011235955,1,7.62559507213245
2888,"Instagram","content_3826","creator_3826","jim12","video","beauty",2023-07-07,"English",138,"Bring page civil cover house someone item.","he,no,study,section",10083,1527,305,180,"pull finally hit the soon however because suddenly consider suffer really resource only ever decade or later night",66195,"implicit","26-35","female","India",2023,0,1,-1,-1,1.5,18,1.993806151716,"Negative",2012,5.02808988764045,4.97191011235955,1,7.60738142563979
541,"TikTok","content_2854","creator_2854","amy79","video","tech",2023-06-05,"Spanish",470,"Less ten business threat pressure pass side involve environment election any.","evidence",10254,1534,291,203,"live difficult drug table money management suggest face health country behavior attorney piece test various behind prepare able man stand experience others",319559,"implicit","26-35","male","Germany",2023,0,1,-1,-1,1.5,22,2.05829105731458,"Negative",2028,5.47752808988764,4.97191011235955,1,7.61529833982581
15362,"RedNote","content_16882","creator_1882","dustin45","video","beauty",2023-12-30,"English",160,"Federal party authority again large near strategy be can season wish degree she play ago ball new peace current say.","down,position,quality,health",9993,1505,262,197,"rock everything choice get huge analysis defense find then quite agree keep performance sell rather nature out herself raise western good beautiful pressure collection candidate perhaps figure born cold own different go wide republican",108944,"explicit","19-25","female","Japan",2023,2,1,1,1,1.5,34,2.2,"Positive",1964,3.67977528089888,4.97191011235955,0,7.58324752430336
2882,"TikTok","content_24521","creator_4521","whiteheadbonnie","video","beauty",2023-07-07,"Hindi",37,"Rule red authority front statement street leave population good indeed big lead toward believe fear Mrs necessary central alone.","property,heavy,behind,if,to",10059,1487,278,211,"successful member daughter family today across simply measure audience can property doctor our idea contain reveal site discussion",273807,"none","19-25","male","UK",2023,1,0,1,1,1.5,18,1.993806151716,"Positive",1976,4.01685393258427,4.97191011235955,0,7.58933582317062
10759,"TikTok","content_14787","creator_4787","murraystephanie","video","lifestyle",2023-10-26,"English",320,"Participant article bring area sea fill lay after ground source each present decision who anyone.","others,moment",10076,1536,306,203,"drug word including keep interesting small follow",82237,"none","13-18","female","Brazil",2023,1,0,1,1,1.5,7,1.70185247881763,"Positive",2045,5.95505617977528,4.97191011235955,1,7.62364194651157
23201,"Instagram","content_48024","creator_3024","mcampbell","text","beauty",2024-04-17,"Hindi",74,"Religious politics particular growth maintain listen stay else accept letter life accept even into just apply program serious positive nature type and officer arm different.","goal,crime,rock",10142,1581,325,205,"wait commercial edge stuff network agent break walk have despite population professional national speech in treat record not economy whose arm",8746,"implicit","19-25","female","Japan",2024,0,1,-1,-1,1.5,21,2.0432877118861,"Negative",2111,7.80898876404494,4.97191011235955,1,7.65539064482615
37110,"TikTok","content_14549","creator_4549","mdavis","mixed","beauty",2024-10-27,"Chinese",247,"Again certainly various east about improve building edge career help ask shake behind while among clear administration clear up analysis he product nature under main image red make allow appear agree.","total",10089,1496,286,219,"subject kid discussion morning probably probably leader able let mouth case single heavy career know scene front hit",955766,"none","26-35","female","India",2024,0,0,0,0,1,18,1.66253743447733,"Neutral",2001,4.71910112359551,4.97191011235955,0,7.60190195987517
28806,"Instagram","content_27904","creator_2904","ashley04","video","lifestyle",2024-07-05,"Chinese",385,"Many difference may owner late food protect reduce study own month chair upon market of fine wind side sell case model book us point nature decide election drug cultural personal positive owner.","bring",9962,1476,292,205,"land service bring among medical strong east serious type us prevent why build certain special use plan hour",421917,"none","26-35","male","Russia",2024,1,0,1,1,1.5,18,1.993806151716,"Positive",1973,3.93258426966292,4.97191011235955,0,7.58781721999343
17424,"YouTube","content_51372","creator_1372","edward99","text","beauty",2024-01-28,"English",130,"Likely book everybody above about rate letter shake course commercial leg year fine race know feel democratic style few.","age,boy,wrong,painting",10191,1517,300,195,"bad simply ever six power",407928,"none","36-50","female","Russia",2024,0,1,-1,-1,1.5,5,1.60475411292726,"Negative",2012,5.02808988764045,4.97191011235955,1,7.60738142563979
18585,"Instagram","content_41180","creator_1180","qgomez","image","beauty",2024-02-13,"English",145,"Statement go stay better image city billion well walk present cut watch kid tell operation community four per mouth return watch road.","bit,degree",10140,1457,289,208,"eye indeed parent region find",119127,"implicit","19-25","male","USA",2024,0,0,0,0,1,5,1.40316940861817,"Neutral",1954,3.39887640449438,4.97191011235955,0,7.57814547241947
39784,"Bilibili","content_4667","creator_4667","rjensen","image","tech",2024-12-03,"English",391,"Another media protect whether source test wrong describe reflect both then memory safe you still any growth both growth his spring gun degree.","commercial,kind",10179,1520,318,194,"late find activity relationship apply congress impact threat to impact garden food",424391,"none","19-25","female","UK",2024,0,1,-1,-1,1.5,12,1.86572092963085,"Negative",2032,5.58988764044944,4.97191011235955,1,7.61726781362835
27553,"YouTube","content_49657","creator_4657","thomas30","video","tech",2024-06-18,"Spanish",125,"Letter form national future peace someone news truth note purpose series car type carry top measure push administration official miss training especially take contain pressure here institution up.","agree,little,sit,season,mean",10322,1582,308,203,"job course measure foot war state food prepare decade although set choose degree a democratic maintain significant give along believe administration space speech red get possible source",715495,"explicit","36-50","female","USA",2024,1,0,1,1,1.5,27,2.12468465620076,"Positive",2093,7.30337078651685,4.97191011235955,1,7.64683139143048
35197,"TikTok","content_13859","creator_3859","toddhenry","video","lifestyle",2024-09-30,"English",341,"Second with nature any organization various past partner late few message relationship available catch technology live full management program news watch make.","really,generation,vote,art,what",10143,1461,306,224,"rather less southern create produce spring deal move expert office guess say bad once picture people seat boy expect computer allow",647490,"none","26-35","male","Brazil",2024,0,1,-1,-1,1.5,21,2.0432877118861,"Negative",1991,4.43820224719101,4.97191011235955,0,7.59689443814454
18686,"Bilibili","content_7605","creator_2605","charles77","video","lifestyle",2024-02-15,"Hindi",463,"Move anything unit whether keep represent carry especially college again age simply floor total know kind find.","live",10127,1593,299,194,"condition after fast choice individual media film protect benefit guess fall floor page physical environment enjoy century look herself source suggest",433843,"none","26-35","male","Germany",2024,4,1,3,3,2.5,21,2.7388128531435,"Positive",2086,7.10674157303371,4.97191011235955,1,7.6434829070772
50571,"YouTube","content_36349","creator_1349","estanton","text","tech",2025-05-05,"Spanish",171,"Low huge live instead claim list part morning adult agency wife company character avoid ahead candidate network have.","only,billion,effect,lawyer,but",10116,1519,303,198,"will animal question ok anything everything land resource certainly child leg wear through turn popular represent discussion fine theory",255468,"implicit","26-35","male","Brazil",2025,2,0,2,2,2,19,2.34815819851922,"Positive",2020,5.25280898876404,4.97191011235955,1,7.61134771740362
17413,"TikTok","content_28379","creator_3379","ebonilla","video","beauty",2024-01-27,"English",122,"Public skin worker two door do easy evening play industry choice make news scene respond we financial window.","chair,TV,continue,indicate,compare",10245,1497,285,186,"many black watch summer produce hand enjoy share personal feeling these crime development no ready mother win subject coach control remain beautiful yourself reduce front church our would old",72845,"explicit","19-25","female","Brazil",2024,4,1,3,3,2.5,29,2.91328518211931,"Positive",1968,3.79213483146067,4.97191011235955,0,7.58528107863913
21048,"TikTok","content_46645","creator_1645","megan72","mixed","beauty",2024-03-18,"Spanish",543,"A oil few effort nothing line strong notice and lay feeling.","for,seem,ability,several,peace",10069,1533,322,167,"help society discover seem plan positive group citizen glass choice",664820,"implicit","19-25","female","India",2024,1,0,1,1,1.5,10,1.80933688561356,"Positive",2022,5.30898876404494,4.97191011235955,1,7.61233683716775
40041,"TikTok","content_33368","creator_3368","johnsonrebecca","video","lifestyle",2024-12-07,"English",594,"Analysis hit door still among success throughout grow owner rich identify within public major radio girl pull Congress.","you,measure,rate",10042,1520,272,237,"well again service cause those everything show possible free film too between happy quality establish employee perform thank wish drop site suffer institution local value at together about manager",349830,"none","13-18","male","Japan",2024,4,1,3,3,2.5,29,2.91328518211931,"Positive",2029,5.50561797752809,4.97191011235955,1,7.61579107203583
21654,"Bilibili","content_48467","creator_3467","ericharmon","image","lifestyle",2024-03-26,"English",14,"Central partner leave discover despite daughter baby chance matter question single people life stand reveal show agree paper off write debate list human arrive who want speak.","hear",9866,1505,299,213,"family week player each day but this term serious end establish can wife beat tax teacher huge world major report state visit your thousand risk",97623,"none","19-25","female","USA",2024,0,1,-1,-1,1.5,25,2.09967175590339,"Negative",2017,5.1685393258427,4.97191011235955,1,7.60986220091355
47996,"YouTube","content_31104","creator_1104","mark02","video","lifestyle",2025-03-30,"English",18,"Allow heart sign also have method fire suffer true cultural possible sister improve.","thank,others,wind",9975,1483,297,208,"ball west bed both control north couple fine chair would room fall we set lay list relationship pull young eight memory former material five new high street year poor card understand",811385,"none","13-18","male","India",2025,1,2,-1,-1,1.5,31,2.16975413136272,"Negative",1988,4.35393258426966,4.97191011235955,0,7.59538727885397
13302,"Bilibili","content_46436","creator_1436","theresarobles","video","beauty",2023-11-30,"Hindi",219,"Blood decide live during recognize sell hotel cold third expect yard couple seem indicate within trip opportunity street learn stuff minute fall this program something fall serve.","term,travel,yet,start",9917,1497,281,217,"a word position image describe trial north despite democratic effort inside quality respond address safe girl well south as country per boy",436831,"none","19-25","female","UK",2023,2,0,2,2,2,22,2.41105474308611,"Positive",1995,4.55056179775281,4.97191011235955,0,7.59890045687141
21880,"YouTube","content_9903","creator_4903","george33","video","lifestyle",2024-03-30,"Hindi",359,"During cup rise TV remain at kind civil something a some analysis always time.","special,realize",10073,1478,319,197,"history computer popular girl",404057,"explicit","19-25","male","India",2024,1,0,1,1,1.5,4,1.54321699634433,"Positive",1994,4.52247191011236,4.97191011235955,0,7.59839932932396
38179,"YouTube","content_51680","creator_1680","ericksonmary","image","beauty",2024-11-11,"Chinese",94,"Black arm care manage at question recognize end ago second opportunity charge at shoulder art real me.","cup,would,stock,something,fall",10052,1566,298,210,"degree room action sing now economy",234948,"none","19-25","female","Germany",2024,0,0,0,0,1,6,1.43785533577045,"Neutral",2074,6.76966292134832,4.97191011235955,1,7.6377164326648
44194,"Bilibili","content_48910","creator_3910","khernandez","video","beauty",2025-02-04,"English",248,"Action fact particularly cup star teach drive because among hear guy gun never thank voice can land market.","son,song,eye",10097,1503,274,207,"middle room from high time all continue fear",225246,"none","13-18","male","USA",2025,0,1,-1,-1,1.5,8,1.74160657330942,"Negative",1984,4.24157303370786,4.97191011235955,0,7.59337419312129
2202,"YouTube","content_28074","creator_3074","christina06","video","lifestyle",2023-06-28,"Hindi",341,"Pattern center imagine buy range bank truth first series agree certainly soldier both watch have born short sell service travel others five board TV both table us.","chair,be,son",10068,1567,319,212,"as quite surface second example respond despite protect feeling dinner compare to heart off against test couple bad place",642311,"none","26-35","male","Russia",2023,1,1,0,0,1,19,1.67407909925961,"Neutral",2098,7.4438202247191,4.97191011235955,1,7.64921631982063
13158,"Bilibili","content_38587","creator_3587","katrinabrown","image","tech",2023-11-28,"English",270,"Sign resource none throughout actually within that system happy add top call cut age.","use,young,drop",10036,1502,289,206,"turn time light family affect provide window notice training relate call picture director whole member campaign series before play total skin attack history music through film tell lot",184233,"explicit","50+","male","USA",2023,0,1,-1,-1,1.5,28,2.13652866782641,"Negative",1997,4.60674157303371,4.97191011235955,0,7.5999019592085
41923,"Bilibili","content_46699","creator_1699","kturner","video","lifestyle",2025-01-02,"Chinese",94,"Turn economy home enter although body someone down mouth race exactly computer deal until best.","occur,some,must,nice",10201,1493,333,214,"could professor defense wait suddenly official change few",703145,"implicit","13-18","female","USA",2025,0,0,0,0,1,8,1.49440438220628,"Neutral",2040,5.81460674157303,4.97191011235955,1,7.62119516280984
45195,"TikTok","content_32106","creator_2106","loriharper","image","tech",2025-02-19,"Spanish",195,"Per discuss should medical college method finally tax defense course cup cut along kind new those soldier.","able,consider",10119,1472,329,205,"attack soon speech ten foreign maintain yes west",265534,"implicit","19-25","male","Brazil",2025,0,1,-1,-1,1.5,8,1.74160657330942,"Negative",2006,4.85955056179775,4.97191011235955,0,7.60439634879634
8867,"RedNote","content_28773","creator_3773","hector14","video","beauty",2023-09-29,"Chinese",506,"Yes there information score out national once least thank who particular own human reduce see energy break laugh agency wall girl make take data fill rest break professional explain I why black.","there",10231,1544,309,206,"ready method response feeling husband challenge heavy challenge feel together issue expert through push",57511,"none","26-35","male","UK",2023,1,1,0,0,1,14,1.6093468553327,"Neutral",2059,6.34831460674157,4.97191011235955,1,7.63046126178363
45311,"YouTube","content_7518","creator_2518","eddiehayden","image","tech",2025-02-21,"English",503,"Floor training campaign popular conference they price professor movie force already third population senior phone nothing suddenly gas traditional.","table,when",10115,1504,267,191,"training purpose forget clearly a international lawyer herself month media foreign speak direction security term",788844,"none","19-25","female","Japan",2025,1,0,1,1,1.5,15,1.93580330509017,"Positive",1962,3.62359550561798,4.97191011235955,0,7.58222919427646
22197,"YouTube","content_46576","creator_1576","brianna30","video","lifestyle",2024-04-03,"Chinese",76,"Computer sea mission PM fact executive director student approach computer form middle investment level of prove hundred recognize value.","sit,society,however,open",10098,1551,291,183,"speech common appear decade thousand physical make on these take nor start difference oil every lose perhaps happen fill",653305,"none","26-35","female","China",2024,0,1,-1,-1,1.5,19,2.01111864888942,"Negative",2025,5.39325842696629,4.97191011235955,1,7.61381868480863
25356,"YouTube","content_7296","creator_2296","isabel64","video","beauty",2024-05-18,"Spanish",411,"Open analysis get agreement expect interview discover investment important peace than late choice century human building because maybe one until.","someone",10034,1510,285,184,"shake good operation service pretty worker relate result teacher adult build magazine",808663,"implicit","50+","female","Russia",2024,2,1,1,1,1.5,12,1.86572092963085,"Positive",1979,4.10112359550562,4.97191011235955,0,7.59085212368858
43676,"YouTube","content_23704","creator_3704","garciataylor","video","lifestyle",2025-01-28,"English",97,"Sound myself same style wind wonder letter significant toward clear less strategy marriage relationship part work old that.","seek",10269,1519,319,207,"positive make third everyone benefit",876695,"implicit","19-25","male","Russia",2025,2,0,2,2,2,5,1.80633881723634,"Positive",2045,5.95505617977528,4.97191011235955,1,7.62364194651157
7135,"Instagram","content_28141","creator_3141","lori68","text","lifestyle",2023-09-04,"English",180,"Ten first a spring myself teacher year the allow third type manage exist focus break else room military mouth south give success system likely fish instead.","west,yet,real,especially",9956,1511,291,202,"base available possible long help much style laugh remember play mr choice week detail drug",658663,"none","19-25","male","Russia",2023,1,0,1,1,1.5,15,1.93580330509017,"Positive",2004,4.80337078651685,4.97191011235955,0,7.60339933974067
27726,"TikTok","content_33480","creator_3480","donnaparker","video","lifestyle",2024-06-20,"Chinese",190,"Can expert become consider reach sell stock face lose while me early while road car moment available director staff.","water,consider,tax,wonder,mention",10205,1505,290,202,"reduce democrat will yourself interest",664533,"none","19-25","female","China",2024,0,0,0,0,1,5,1.40316940861817,"Neutral",1997,4.60674157303371,4.97191011235955,0,7.5999019592085
20950,"TikTok","content_45428","creator_428","ramireztracy","video","lifestyle",2024-03-17,"English",103,"Even oil air use relate set require rise process rest line manager walk increase carry firm else offer player.","nation,difference",10015,1561,294,182,"law child size people eight two by culture seem detail design important would send fish fund reach find mission body describe the admit high half",580117,"explicit","26-35","male","UK",2024,1,0,1,1,1.5,25,2.09967175590339,"Positive",2037,5.73033707865168,4.97191011235955,1,7.61972421378267
44587,"YouTube","content_41477","creator_1477","nelsonangelica","image","beauty",2025-02-10,"Spanish",185,"Produce base hard direction book though baby address establish manager area consider drive drug same ok serious vote compare than bad religious seat.","difficult,young,respond,responsibility",10174,1466,330,206,"throughout public lot government worker",996600,"none","19-25","female","Russia",2025,0,0,0,0,1,5,1.40316940861817,"Neutral",2002,4.74719101123596,4.97191011235955,0,7.60240133566582
35559,"RedNote","content_7993","creator_2993","matthewsdavid","mixed","beauty",2024-10-05,"English",151,"Tonight start also paper lose modern material generation husband final society mind light style side practice marriage.","movie,short,deep,sort",10063,1433,292,188,"poor that suffer power quite might whom pick development record street very through available myself",838361,"none","36-50","male","UK",2024,1,2,-1,-1,1.5,15,1.93580330509017,"Negative",1913,2.24719101123596,4.97191011235955,0,7.5569505720129
19128,"TikTok","content_37284","creator_2284","newmanmarcus","video","lifestyle",2024-02-21,"Chinese",151,"Record member support require quite feeling put religious too movement blue difference loss tonight vote final modern president anyone own.","Democrat,better",10321,1463,284,208,"want voice list however trip wide sound us part throughout white growth live new senior class deep american",751494,"none","26-35","female","India",2024,0,0,0,0,1,18,1.66253743447733,"Neutral",1955,3.42696629213483,4.97191011235955,0,7.57865685059476
6242,"TikTok","content_16767","creator_1767","qgibson","video","lifestyle",2023-08-22,"Hindi",65,"Back tend this talk consumer recently store avoid born interesting because decide tough.","citizen,fill,choose,strategy",10101,1521,261,193,"particular again avoid view five action item high against require culture light serious grow new travel",876005,"explicit","13-18","male","Russia",2023,0,0,0,0,1,16,1.63751020604589,"Neutral",1975,3.98876404494382,4.97191011235955,0,7.58882987830781
27999,"Bilibili","content_44837","creator_4837","diane75","video","lifestyle",2024-06-24,"English",407,"Economy or stage beat news value behind alone its part gun meeting pattern couple only example.","institution,send,where,behavior",10157,1505,306,175,"fire station money law mrs executive good edge into direction top perform my dream realize long old true seat",713734,"implicit","26-35","male","China",2024,2,0,2,2,2,19,2.34815819851922,"Positive",1986,4.29775280898876,4.97191011235955,0,7.59438124255182
27524,"TikTok","content_51610","creator_1610","smithroberto","image","lifestyle",2024-06-17,"English",574,"Step maybe do eight far season book later include owner low successful fight usually create expert office common teach fear husband toward they memory media debate consider including wonder fear.","security,until,firm,if,listen",10080,1501,268,194,"possible focus rather ago thus office give anyone west across option cold not image world",866932,"implicit","19-25","female","Brazil",2024,0,1,-1,-1,1.5,15,1.93580330509017,"Negative",1963,3.65168539325843,4.97191011235955,0,7.58273848891441
27192,"RedNote","content_49342","creator_4342","nbanks","video","beauty",2024-06-13,"English",445,"Official usually work Mrs once raise laugh call less politics sell investment recently what new peace yes campaign world employee believe by behavior.","any,city,sell,chair",9957,1509,297,191,"century plan worker knowledge that court old hot discussion scene game organization power physical yes building we positive true together think prove pretty",728616,"none","26-35","male","Germany",2024,3,0,3,3,2.5,23,2.78775960912057,"Positive",1997,4.60674157303371,4.97191011235955,0,7.5999019592085
7240,"Bilibili","content_50628","creator_628","davidwade","image","tech",2023-09-06,"English",204,"According dog spring range actually police itself from also view kind contain participant describe sister answer difference forward look organization head.","now,per",10131,1552,326,197,"morning big as discuss media",784850,"none","26-35","male","Russia",2023,0,0,0,0,1,5,1.40316940861817,"Neutral",2075,6.79775280898876,4.97191011235955,1,7.63819824428578
28812,"Bilibili","content_32410","creator_2410","steven01","text","lifestyle",2024-07-05,"English",42,"These nearly stand thousand step voice cell smile sure six note product true south others character environmental once interesting.","beyond",10114,1509,283,207,"home home positive meet political interview notice pull discussion black republican animal watch western first east major pay gas hold born teach",896710,"none","36-50","female","Japan",2024,1,0,1,1,1.5,22,2.05829105731458,"Positive",1999,4.66292134831461,4.97191011235955,0,7.60090245954208
30460,"YouTube","content_20481","creator_481","utucker","image","beauty",2024-07-28,"Japanese",246,"Officer political shake note investment far another president market help case now another station early benefit despite once.","character,send,wife",10067,1599,272,192,"rich however film join agree card view strategy health bit reason compare",285260,"none","19-25","female","UK",2024,1,0,1,1,1.5,12,1.86572092963085,"Positive",2063,6.46067415730337,4.97191011235955,1,7.63240112660145
5532,"Instagram","content_41302","creator_1302","stephen70","video","beauty",2023-08-13,"Chinese",171,"Evening before it tell two on gas together surface personal strategy people always response special our with part marriage form step poor look a sing kid.","example,here",10284,1529,324,208,"just true quickly knowledge option per",893788,"implicit","19-25","male","USA",2023,0,0,0,0,1,6,1.43785533577045,"Neutral",2061,6.40449438202247,4.97191011235955,1,7.63143166457691
10055,"TikTok","content_38186","creator_3186","garciakaren","image","beauty",2023-10-16,"English",164,"Medical part even sometimes show idea keep think analysis center always again family but occur push nearly grow decision senior service third loss.","thought,book,race",9931,1414,268,204,"again social special international child green thank position return thus project",256901,"none","13-18","female","Germany",2023,1,0,1,1,1.5,11,1.8387049391998,"Positive",1886,1.48876404494382,4.97191011235955,0,7.54274354536855
26209,"YouTube","content_44950","creator_4950","christopher01","video","tech",2024-05-30,"English",262,"His plan oil can president southern during machine benefit very cultural indicate course Mr analysis hospital baby.","thus,happen,bill,really",10324,1508,321,199,"summer paper adult thousand easy son of sister town population general stay end suggest write",740379,"implicit","19-25","female","China",2024,1,0,1,1,1.5,15,1.93580330509017,"Positive",2028,5.47752808988764,4.97191011235955,1,7.61529833982581
