"user_id","age","gender","country","age_clean","age_numeric","age_group","emotional_connection","emotional_sd","emotional_min","emotional_max","num_reviews","avg_rating_given","avg_sentiment","total_helpful_votes","first_review_year","last_review_year","pct_high_sentiment","pct_low_sentiment","satisfaction","satisfaction_sd","satisfaction_min","satisfaction_max","num_ratings","num_movies_watched","avg_watch_duration","avg_completion","pct_high_completion","first_watch_year","last_watch_year","mobile_ratio","desktop_ratio","tablet_ratio","tv_ratio","preferred_genre"
"user_02289",25,"Other/Not Specified","USA","25",25,"25-34",6.48166666666667,3.59977892839732,2.325,8.56,3,3.33333333333333,0.629666666666667,3,2024,2024,66.6666666666667,33.3333333333333,3,NA,3,3,3,3,45.2,56.7666666666667,0,2024,2025,0.333333333333333,0,0,0.333333333333333,"Action"
"user_00231",25,"Other/Not Specified","USA","25",25,"25-34",7.4675,1.53974294391412,5.275,8.875,4,3.75,0.7435,15,2024,2025,75,0,3.25,NA,3.25,3.25,4,4,36.425,39.35,25,2024,2025,0,0.5,0.25,0,"Animation"
"user_09430",30,"Female","Canada","30",30,"25-34",7.36833333333333,3.83938254584423,2.935,9.59,3,3.66666666666667,0.740333333333333,0,2024,2025,66.6666666666667,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,31.6,19.15,0,2024,2025,0.333333333333333,0,0.333333333333333,0,"Romance"
"user_04662",11,"Female","USA","11",11,"18-24",6.415,4.0724777470233,1.78,9.42,3,3.33333333333333,0.616333333333333,7,2024,2025,66.6666666666667,33.3333333333333,4,NA,4,4,3,3,28.4,87.9,0,2024,2025,0.666666666666667,0.333333333333333,0,0,"Drama"
"user_09795",43,"Male","USA","43",43,"35-49",7.45666666666667,0.415942704387676,7.18,7.935,3,4,0.691333333333333,5,2024,2025,33.3333333333333,0,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,40.8333333333333,87.9,66.6666666666667,2024,2024,0.666666666666667,0.333333333333333,0,0,"Thriller"
"user_09230",33,"Female","USA","33",33,"25-34",8.56166666666667,1.15184996129415,7.29,9.535,3,4.33333333333333,0.845666666666667,7,2024,2025,66.6666666666667,0,3,NA,3,3,3,3,49.6333333333333,23.3666666666667,0,2024,2024,0,1,0,0,"Adventure"
"user_03576",20,"Male","Canada","20",20,"18-24",6.62666666666667,2.672434907221,3.615,8.715,3,3.33333333333333,0.658666666666667,10,2024,2025,66.6666666666667,0,3,NA,3,3,3,2,54,67.9,0,2025,2025,0,0.333333333333333,0,0.666666666666667,"Adventure"
"user_03467",56,"Male","USA","56",56,"50+",5.68,1.82380097598395,3.94,8.25,4,3,0.536,15,2024,2025,25,0,5,NA,5,5,3,3,184.3,35.2333333333333,0,2024,2024,0.333333333333333,0,0.666666666666667,0,"Comedy"
"user_06421",58,"Male","USA","58",58,"50+",4.40375,2.29473083025729,1,5.875,4,2.5,0.38075,14,2024,2025,0,25,3.75,NA,3.75,3.75,4,4,82.1,43.7,0,2024,2025,0,0.25,0.25,0,"History"
"user_03342",32,"Female","Canada","32",32,"25-34",7.16833333333333,1.80014814205202,5.115,8.475,3,4,0.633666666666667,3,2025,2025,33.3333333333333,0,3.75,NA,3.75,3.75,4,4,70.675,40.5,0,2025,2025,0.5,0.5,0,0,"War"
"user_05598",40,"Other/Not Specified","USA","40",40,"35-49",5.605,1.92221660243238,3.85,8.345,4,3,0.521,10,2024,2025,25,0,3,NA,3,3,3,3,62.95,29.4333333333333,0,2025,2025,0,0.666666666666667,0,0,"History"
"user_01465",36,"Female","USA","36",36,"35-49",6.06,2.91395778967369,1.43,8.695,5,3,0.612,19,2024,2025,40,20,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,79.0666666666667,50.3666666666667,0,2025,2025,0.333333333333333,0,0.333333333333333,0,"Adventure"
"user_01987",40,"Female","USA","40",40,"35-49",6.46,1.76856580312976,5.165,8.475,3,3.66666666666667,0.558666666666667,6,2024,2025,0,0,4,NA,4,4,3,3,52.6666666666667,27.3666666666667,0,2024,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"Adventure"
"user_01846",25,"Male","USA","25",25,"25-34",7.14625,1.71935247016622,5.415,8.945,4,3.75,0.67925,9,2024,2025,50,0,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,3,82.05,56.6,33.3333333333333,2025,2025,0.333333333333333,0,0.333333333333333,0.333333333333333,"Action"
"user_01058",24,"Other/Not Specified","Canada","24",24,"18-24",7.13166666666667,1.52109609602199,5.645,8.685,3,3.66666666666667,0.693,8,2024,2024,33.3333333333333,0,3.6,NA,3.6,3.6,5,5,66.96,33,0,2024,2025,0.2,0.2,0.2,0,"Action"
"user_07679",42,"Female","USA","42",42,"35-49",8.09166666666667,1.60503374834716,7.165,9.945,3,4.33333333333333,0.751666666666667,8,2024,2024,33.3333333333333,0,4,NA,4,4,3,3,67.6333333333333,85.9,0,2024,2024,0,0.333333333333333,0.666666666666667,0,"Music"
"user_02902",31,"Female","USA","31",31,"25-34",7.22333333333333,1.51215354158674,5.56,8.515,3,4,0.644666666666667,9,2024,2025,66.6666666666667,0,2,NA,2,2,3,3,94.1666666666667,53.7666666666667,33.3333333333333,2024,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Action"
"user_01980",22,"Other/Not Specified","USA","22",22,"18-24",5.942,2.90009827419693,1.68,9.59,5,3.2,0.5484,16,2024,2025,20,20,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,40.6,60.1333333333333,0,2024,2025,0.333333333333333,0,0,0.333333333333333,"Biography"
"user_00475",43,"Male","Canada","43",43,"35-49",7.12166666666667,3.19098861378936,3.45,9.225,3,3.66666666666667,0.691,6,2024,2025,66.6666666666667,33.3333333333333,3,NA,3,3,3,3,41.8666666666667,19.3,0,2024,2025,0,0,0,0.666666666666667,"War"
"user_09679",43,"Other/Not Specified","Canada","43",43,"35-49",7.83833333333333,2.02299489206803,5.79,9.835,3,4,0.767666666666667,6,2024,2025,66.6666666666667,0,3,NA,3,3,4,4,33.8333333333333,65.2666666666667,66.6666666666667,2024,2025,0.25,0,0.25,0.5,"Music"
"user_03552",32,"Female","Canada","32",32,"25-34",7.735,2.15388602298265,5.335,9.5,3,4,0.747,7,2024,2025,66.6666666666667,0,2.4,NA,2.4,2.4,5,4,95.65,39.25,0,2024,2024,0,0.2,0.6,0,"Documentary"
"user_05957",48,"Female","USA","48",48,"35-49",5.806,3.12016305663662,2.26,9.645,5,3,0.5612,7,2024,2025,40,40,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,51.9,37.9333333333333,0,2024,2025,0.333333333333333,0,0,0.333333333333333,"War"
"user_08377",19,"Female","Canada","19",19,"18-24",9.775,0.00866025403784471,9.77,9.785,3,5,0.955,8,2025,2025,100,0,4,NA,4,4,4,4,41.025,20.1666666666667,0,2024,2025,0,0,0.25,0.5,"Mystery"
"user_00704",41,"Female","USA","41",41,"35-49",7.73666666666667,2.04792781448305,5.58,9.655,3,4,0.747333333333333,8,2025,2025,66.6666666666667,0,3.8,NA,3.8,3.8,5,5,49.26,49.925,0,2024,2025,0.2,0,0,0.6,"History"
"user_04488",12,"Male","USA","12",12,"18-24",7.6675,0.530479342984563,7.26,8.375,4,4,0.7335,10,2024,2024,50,0,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,69.1333333333333,59.35,0,2024,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"War"
"user_09748",32,"Male","Canada","32",32,"25-34",9.525,0.519615242270662,8.925,9.825,3,5,0.905,8,2025,2025,100,0,3.25,NA,3.25,3.25,4,4,31.9,40.925,0,2024,2025,0.25,0,0,0,"Adventure"
"user_06421",58,"Male","USA","58",58,"50+",4.40375,2.29473083025729,1,5.875,4,2.5,0.38075,14,2024,2025,0,25,3.75,NA,3.75,3.75,4,4,82.1,43.7,0,2024,2025,0,0.25,0.25,0,"History"
"user_08975",31,"Female","USA","31",31,"25-34",6.40125,2.8693680343704,2.84,8.77,4,3.25,0.63025,13,2024,2025,50,0,4.25,NA,4.25,4.25,4,4,69.125,58.325,25,2024,2025,0.25,0.25,0.5,0,"Comedy"
"user_00665",52,"Male","Canada","52",52,"50+",3.24166666666667,1.80181390086028,2.055,5.315,3,2,0.248333333333333,15,2024,2024,0,66.6666666666667,3,NA,3,3,4,4,46.95,44.5333333333333,0,2024,2025,0.25,0,0.25,0.25,"Animation"
"user_03342",32,"Female","Canada","32",32,"25-34",7.16833333333333,1.80014814205202,5.115,8.475,3,4,0.633666666666667,3,2025,2025,33.3333333333333,0,3.75,NA,3.75,3.75,4,4,70.675,40.5,0,2025,2025,0.5,0.5,0,0,"War"
"user_04004",32,"Other/Not Specified","USA","32",32,"25-34",6.35166666666667,2.77984861698139,3.86,9.35,3,3.33333333333333,0.603666666666667,15,2024,2025,33.3333333333333,0,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,41.4,51.1,0,2024,2025,0.333333333333333,0.666666666666667,0,0,"Adventure"
"user_03572",41,"Male","Canada","41",41,"35-49",6.13166666666667,1.78689908314189,5.1,8.195,3,3.33333333333333,0.559666666666667,3,2024,2024,33.3333333333333,0,2.6,NA,2.6,2.6,5,5,42.6,65.7,0,2024,2025,0.4,0,0.2,0,"Adventure"
"user_00646",36,"Other/Not Specified","USA","36",36,"35-49",5.29375,2.61811119893713,2.105,8.5,4,3.25,0.40875,12,2024,2025,0,25,3.5,NA,3.5,3.5,6,5,70.4,39.6,0,2024,2025,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,"War"
"user_02482",35,"Male","USA","35",35,"35-49",4.6525,2.47971722178155,2.145,8.78,6,2.5,0.4305,15,2024,2025,16.6666666666667,16.6666666666667,4,NA,4,4,3,3,68.5,46.8333333333333,0,2025,2025,0,0,0.333333333333333,0.333333333333333,"Comedy"
"user_00697",35,"Male","Canada","35",35,"35-49",5.456,3.97223079641654,1.12,8.85,5,2.8,0.5312,8,2024,2025,60,40,3.25,NA,3.25,3.25,4,4,52.75,15.7,0,2024,2025,0.5,0.25,0.25,0,"Animation"
"user_03725",29,"Female","USA","29",29,"25-34",8.45833333333333,0.324281256524846,8.085,8.67,3,4.66666666666667,0.758333333333333,2,2024,2025,100,0,4.25,NA,4.25,4.25,4,4,36.95,60.15,0,2024,2025,0,0.25,0,0,"Family"
"user_01227",20,"Other/Not Specified","Canada","20",20,"18-24",6.111,2.48494315830363,2.48,8.965,5,3.2,0.5822,10,2024,2025,40,20,2.75,NA,2.75,2.75,4,4,67.975,72.375,0,2024,2025,0,0.5,0,0.25,"Action"
"user_05794",46,"Female","USA","46",46,"35-49",7.385,1.94962175818798,5.49,9.385,3,4,0.677,8,2024,2025,33.3333333333333,0,2,NA,2,2,3,3,98.25,42.6,0,2025,2025,0,0.333333333333333,0,0.666666666666667,"Adventure"
"user_08768",44,"Female","USA","44",44,"35-49",7.67875,1.67961987266961,5.395,9.075,4,4,0.73575,19,2025,2025,50,0,4,NA,4,4,3,3,29.2333333333333,36.7666666666667,0,2024,2025,0,0.666666666666667,0.333333333333333,0,"Music"
"user_06787",39,"Male","USA","39",39,"35-49",6.645,1.89537265465132,5.09,9.045,5,3.6,0.609,10,2024,2025,40,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,82.9333333333333,34.8333333333333,0,2024,2025,0,0,0,0.333333333333333,"Documentary"
"user_03339",45,"Male","USA","45",45,"35-49",6.30375,2.39826456352644,3.215,8.505,4,3.5,0.56075,12,2024,2025,50,25,4,NA,4,4,4,3,36.6,34.2,0,2024,2025,0.75,0.25,0,0,"Animation"
"user_08120",38,"Female","USA","38",38,"35-49",7.35,2.2266538797038,3.54,9.3,5,4.2,0.63,9,2024,2025,20,0,3,NA,3,3,3,3,53.8,43.45,0,2024,2024,0,0,0.333333333333333,0,"Adventure"
"user_07023",18,"Female","USA","18",18,"18-24",8.2325,0.787321408320643,7.11,8.825,4,4.5,0.7465,19,2024,2025,50,0,3.75,NA,3.75,3.75,4,4,95.05,56.025,0,2024,2025,0,0,0.25,0.25,"Action"
"user_00231",25,"Other/Not Specified","USA","25",25,"25-34",7.4675,1.53974294391412,5.275,8.875,4,3.75,0.7435,15,2024,2025,75,0,3.25,NA,3.25,3.25,4,4,36.425,39.35,25,2024,2025,0,0.5,0.25,0,"Animation"
"user_00229",20,"Male","USA","20",20,"18-24",8.00833333333333,2.2177259373812,5.45,9.385,3,4.33333333333333,0.735,8,2024,2025,66.6666666666667,0,3.75,NA,3.75,3.75,4,4,65.85,56.8,25,2024,2025,0,0.5,0.25,0,"Adventure"
"user_04497",38,"Female","Canada","38",38,"35-49",6.9575,2.14313438682692,5.305,9.805,4,3.75,0.6415,19,2024,2025,25,0,3.4,NA,3.4,3.4,5,4,57.32,53.34,0,2024,2025,0,0.2,0,0.8,"Action"
"user_00575",27,"Male","USA","27",27,"25-34",8.73166666666667,0.293527397926213,8.41,8.985,3,4.33333333333333,0.879666666666667,9,2024,2025,66.6666666666667,0,3,NA,3,3,3,3,77.75,66.7,33.3333333333333,2024,2025,0.666666666666667,0,0.333333333333333,0,"Animation"
"user_07799",16,"Male","USA","16",16,"18-24",8.005,0.55425625842204,7.525,8.485,4,4.5,0.701,10,2024,2025,50,0,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,52.45,49.2,0,2025,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"Mystery"
"user_04497",38,"Female","Canada","38",38,"35-49",6.9575,2.14313438682692,5.305,9.805,4,3.75,0.6415,19,2024,2025,25,0,3.4,NA,3.4,3.4,5,4,57.32,53.34,0,2024,2025,0,0.2,0,0.8,"Action"
"user_09576",24,"Female","USA","24",24,"18-24",6.68,2.45221328599288,3.675,9,4,3.25,0.686,13,2024,2025,50,0,3.25,NA,3.25,3.25,4,4,55.225,61.15,0,2024,2025,0.25,0,0.25,0.25,"Documentary"
"user_01416",29,"Male","USA","29",29,"25-34",5.845,3.07506503996257,2.845,8.99,3,3.33333333333333,0.502333333333333,4,2024,2025,33.3333333333333,33.3333333333333,4,NA,4,4,4,4,39.15,40.75,0,2024,2025,0.25,0.25,0.25,0,"Comedy"
"user_06333",62,"Male","USA","62",62,"50+",6.49333333333333,3.80254629601447,2.105,8.815,3,3.33333333333333,0.632,6,2024,2025,66.6666666666667,33.3333333333333,3.5,NA,3.5,3.5,6,6,45.4,39.275,25,2024,2025,0.333333333333333,0.166666666666667,0.166666666666667,0.333333333333333,"Animation"
"user_05182",22,"Male","Canada","22",22,"18-24",7.61666666666667,1.72173120240453,5.63,8.675,3,3.66666666666667,0.79,14,2024,2025,66.6666666666667,0,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,75.5,96.1,100,2024,2025,0.333333333333333,0.333333333333333,0.333333333333333,0,"Family"
"user_01781",33,"Female","USA","33",33,"25-34",8.71375,0.236021715102657,8.36,8.845,4,4.5,0.84275,15,2025,2025,100,0,2.6,NA,2.6,2.6,5,5,69.86,47.04,0,2024,2025,0.4,0,0.2,0.2,"Sci-Fi"
"user_04992",16,"Other/Not Specified","USA","16",16,"18-24",8.45333333333333,1.24197758970657,7.665,9.885,3,4.33333333333333,0.824,12,2024,2025,100,0,3.25,NA,3.25,3.25,4,4,86.525,43.575,0,2024,2025,0,0.25,0,0.75,"Drama"
"user_05386",37,"Female","USA","37",37,"35-49",6.651,2.77071606268127,2.295,9.35,5,3.6,0.6102,4,2024,2025,40,20,4,NA,4,4,4,4,14.35,58.65,0,2024,2025,0,0.75,0.25,0,"Sci-Fi"
"user_03602",38,"Male","Canada","38",38,"35-49",8.39333333333333,0.311140375607752,8.035,8.595,3,4.66666666666667,0.745333333333333,15,2025,2025,66.6666666666667,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,59.7333333333333,61.5,0,2025,2025,0.333333333333333,0.333333333333333,0,0,"Animation"
"user_08021",27,"Female","USA","27",27,"25-34",6.721,2.58261592189005,2.86,9.03,5,3.4,0.6642,16,2024,2025,60,0,3,NA,3,3,3,3,58.7666666666667,47.6666666666667,0,2024,2025,0.333333333333333,0.333333333333333,0,0,"Adventure"
"user_06496",26,"Female","Canada","26",26,"25-34",7.51666666666667,1.81894429088231,5.525,9.09,3,4,0.703333333333333,4,2024,2024,66.6666666666667,0,3,NA,3,3,3,3,NA,57.1666666666667,33.3333333333333,2024,2025,0,0.333333333333333,0,0.666666666666667,"Animation"
"user_00272",39,"Other/Not Specified","USA","39",39,"35-49",5.48875,1.44581219965342,3.82,7.275,4,3,0.49775,12,2024,2024,0,0,3,NA,3,3,4,4,82.275,36.1,0,2024,2025,0.25,0,0.25,0.25,"Comedy"
"user_07617",46,"Male","Canada","46",46,"35-49",6.99333333333333,1.38352207547741,5.42,8.02,3,3.66666666666667,0.665333333333333,11,2024,2025,66.6666666666667,0,3,NA,3,3,3,1,18.2,30.1,0,2024,2024,0,1,0,0,"Adventure"
"user_09289",51,"Female","USA","51",51,"50+",5.71166666666667,3.20729766833909,2.03,7.9,3,3.33333333333333,0.475666666666667,3,2024,2025,33.3333333333333,33.3333333333333,4,NA,4,4,3,3,55.5333333333333,72.4,33.3333333333333,2024,2025,0,0,0,0.666666666666667,"Action"
"user_09748",32,"Male","Canada","32",32,"25-34",9.525,0.519615242270662,8.925,9.825,3,5,0.905,8,2025,2025,100,0,3.25,NA,3.25,3.25,4,4,31.9,40.925,0,2024,2025,0.25,0,0,0,"Adventure"
"user_06459",32,"Male","USA","32",32,"25-34",6.22125,3.30311311492658,3.365,9.3,4,3.25,0.59425,12,2025,2025,50,50,3,NA,3,3,4,3,116.5,38.825,25,2024,2025,0.25,0,0.25,0.5,"Adventure"
"user_01223",26,"Male","USA","26",26,"25-34",6.35833333333333,2.39466246751673,3.615,8.03,3,3.66666666666667,0.538333333333333,10,2024,2025,0,0,3.2,NA,3.2,3.2,5,5,71.34,30.575,0,2024,2025,0.6,0,0,0.4,"Animation"
"user_01257",27,"Male","USA","27",27,"25-34",4.605,3.18539113244617,1.755,8.885,4,2.5,0.421,8,2024,2025,25,50,4,NA,4,4,3,2,27.9,38.9666666666667,0,2024,2025,0,0,0,0.333333333333333,"War"
"user_09828",30,"Other/Not Specified","Canada","30",30,"25-34",7.43166666666667,1.85715059522197,5.475,9.17,3,4,0.686333333333333,3,2024,2025,66.6666666666667,0,4,NA,4,4,3,3,64.6333333333333,85.15,50,2025,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Adventure"
"user_09396",41,"Female","Canada","41",41,"35-49",5.4075,3.17336966015622,1.08,8.38,4,3.25,0.4315,10,2024,2025,0,25,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,64.9666666666667,60.45,0,2024,2025,0.333333333333333,0,0.333333333333333,0,"Animation"
"user_07866",32,"Male","USA","32",32,"25-34",6.00666666666667,2.56252967462493,3.7,8.765,3,3,0.601333333333333,9,2024,2025,33.3333333333333,0,3,NA,3,3,3,3,68.2666666666667,24.5,0,2024,2025,0,0.666666666666667,0,0,"Action"
"user_06496",26,"Female","Canada","26",26,"25-34",7.51666666666667,1.81894429088231,5.525,9.09,3,4,0.703333333333333,4,2024,2024,66.6666666666667,0,3,NA,3,3,3,3,NA,57.1666666666667,33.3333333333333,2024,2025,0,0.333333333333333,0,0.666666666666667,"Animation"
"user_00152",23,"Male","USA","23",23,"18-24",8.269,0.793492280995852,7.05,9.275,5,4.2,0.8138,6,2024,2025,80,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,138.466666666667,79.4,66.6666666666667,2024,2024,0.333333333333333,0.333333333333333,0,0.333333333333333,"Sci-Fi"
"user_05256",56,"Male","USA","56",56,"50+",4.75,1.00164864099144,3.63,5.56,3,2.66666666666667,0.416666666666667,5,2024,2025,0,0,3.71428571428571,NA,3.71428571428571,3.71428571428571,7,7,80.3,29.6714285714286,0,2024,2025,0.285714285714286,0.285714285714286,0.142857142857143,0,"Music"
"user_00235",51,"Female","USA","51",51,"50+",6.9825,2.28231059820233,3.56,8.2,4,4.25,0.5465,12,2024,2025,0,0,4.25,NA,4.25,4.25,4,4,66.675,37.9,0,2025,2025,0,0.5,0.25,0.25,"Action"
"user_05070",49,"Female","USA","49",49,"35-49",6.21166666666667,2.90615869032187,2.88,8.225,3,3,0.642333333333333,2,2024,2025,66.6666666666667,0,4.5,NA,4.5,4.5,4,4,55.2333333333333,63.9,25,2024,2025,0,0.75,0,0.25,"Adventure"
"user_07804",36,"Female","USA","36",36,"35-49",6.19625,2.43207858631254,3.085,8.635,4,3.25,0.58925,18,2024,2024,50,25,3,NA,3,3,5,5,60.925,43.72,0,2024,2025,0,0.4,0,0.4,"Adventure"
"user_09199",42,"Female","USA","42",42,"35-49",6.405,3.31516213781468,2.635,8.865,3,3.33333333333333,0.614333333333333,15,2025,2025,66.6666666666667,33.3333333333333,1.75,NA,1.75,1.75,4,4,56.4,53.25,0,2024,2025,0.25,0.25,0.25,0.25,"Action"
"user_01383",29,"Male","Canada","29",29,"25-34",6.02625,2.68121668588472,2.3,8.29,4,3.25,0.55525,11,2024,2025,50,25,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,27.9666666666667,46,0,2024,2025,0,0.333333333333333,0,0.333333333333333,"Fantasy"
"user_05127",53,"Female","USA","53",53,"50+",6.855,1.17022433746697,5.575,7.87,3,3.66666666666667,0.637666666666667,11,2024,2025,33.3333333333333,0,3,NA,3,3,5,5,52.98,46.0666666666667,0,2024,2025,0.2,0.6,0.2,0,"Action"
"user_08259",37,"Male","Canada","37",37,"35-49",8.3975,1.04427407002823,7.375,9.765,4,4.25,0.8295,12,2024,2025,75,0,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,2,56.5666666666667,21.7,0,2024,2024,0,0,0,0,"Mystery"
"user_04400",58,"Male","USA","58",58,"50+",7.45166666666667,1.67720998486574,5.515,8.425,3,3.66666666666667,0.757,5,2024,2025,66.6666666666667,0,3,NA,3,3,3,3,30.2666666666667,74.4,33.3333333333333,2025,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Animation"
"user_00688",40,"Other/Not Specified","USA","40",40,"35-49",6.52625,1.29830899634871,5.765,8.47,4,3.25,0.65525,12,2024,2025,25,0,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,53.3333333333333,35.4333333333333,0,2024,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Animation"
"user_03802",27,"Male","USA","27",27,"25-34",5.075,2.54561878528581,2.24,7.165,3,3,0.415,4,2024,2025,0,33.3333333333333,3.83333333333333,NA,3.83333333333333,3.83333333333333,6,5,48.5,44.5166666666667,0,2024,2025,0,0.166666666666667,0.166666666666667,0.166666666666667,"Western"
"user_07326",9,"Female","Canada","9",9,"18-24",7.63666666666667,3.81683878796752,3.23,9.905,3,4,0.727333333333333,13,2024,2025,66.6666666666667,33.3333333333333,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,45.8333333333333,47.9333333333333,0,2024,2025,0.333333333333333,0,0,0.333333333333333,"Crime"
"user_06614",55,"Female","USA","55",55,"50+",6.04875,2.5691839657759,3.695,9.71,4,3.25,0.55975,17,2024,2025,25,0,2.6,NA,2.6,2.6,5,5,35.64,60.15,25,2024,2024,0.2,0,0.4,0,"Romance"
"user_09643",24,"Other/Not Specified","USA","24",24,"18-24",8.22375,1.49570147979691,6,9.15,4,4.25,0.79475,7,2024,2025,75,0,3.25,NA,3.25,3.25,4,4,149.866666666667,67.75,25,2024,2025,0.5,0,0,0.25,"Adventure"
"user_05063",35,"Other/Not Specified","USA","35",35,"35-49",8.71833333333333,0.393456901494094,8.31,9.095,3,4.66666666666667,0.810333333333333,7,2024,2025,100,0,4,NA,4,4,4,4,36.2666666666667,44.7,0,2024,2025,0.5,0.25,0,0.25,"Animation"
"user_03904",37,"Male","Canada","37",37,"35-49",6.29833333333333,3.28239368957067,2.535,8.57,3,3.33333333333333,0.593,12,2024,2025,66.6666666666667,0,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,54.4333333333333,63.0333333333333,33.3333333333333,2024,2025,0,0.333333333333333,0,0,"Mystery"
"user_03016",48,"Male","USA","48",48,"35-49",4.25,2.15166795765518,1.815,5.895,3,2.33333333333333,0.383333333333333,9,2024,2025,0,33.3333333333333,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,2,39.4,63.9666666666667,66.6666666666667,2024,2024,0,0,0,0.666666666666667,"Documentary"
"user_02714",28,"Male","USA","28",28,"25-34",7.40875,1.96380742012381,5.64,9.56,4,3.75,0.73175,14,2024,2025,50,0,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,48.4,44.0666666666667,0,2024,2025,0,0.666666666666667,0.333333333333333,0,"Drama"
"user_05875",32,"Male","Canada","32",32,"25-34",7.02666666666667,1.38337750933479,5.46,8.08,3,3.66666666666667,0.672,7,2024,2025,66.6666666666667,0,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,27.3666666666667,32.4666666666667,0,2024,2025,0.333333333333333,0,0.333333333333333,0,"Action"
"user_04118",96,"Male","Canada","96",96,"50+",4.37666666666667,4.07119863594658,1.89,9.075,3,2.33333333333333,0.408666666666667,10,2024,2025,33.3333333333333,66.6666666666667,4,NA,4,4,4,4,69.7,63.325,25,2024,2025,0,0.25,0.5,0.25,"Animation"
"user_07425",49,"Female","USA","49",49,"35-49",5.42,2.60068740912859,2.59,7.705,3,3,0.484,9,2025,2025,33.3333333333333,33.3333333333333,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,2,147.066666666667,66.4,33.3333333333333,2024,2025,0,0.666666666666667,0,0.333333333333333,"Horror"
"user_03376",53,"Other/Not Specified","USA","53",53,"50+",5.95333333333333,3.0709132734959,3.285,9.31,3,3.33333333333333,0.524,10,2024,2024,33.3333333333333,33.3333333333333,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,3,40.3666666666667,41.6333333333333,33.3333333333333,2024,2025,0,0,0.666666666666667,0,"Crime"
"user_01908",47,"Male","USA","47",47,"35-49",7.26333333333333,1.77903531911726,5.135,9.36,6,4,0.652666666666667,13,2024,2025,66.6666666666667,0,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,48.4333333333333,55.8666666666667,0,2024,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"War"
"user_08259",37,"Male","Canada","37",37,"35-49",8.3975,1.04427407002823,7.375,9.765,4,4.25,0.8295,12,2024,2025,75,0,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,2,56.5666666666667,21.7,0,2024,2024,0,0,0,0,"Mystery"
"user_09748",32,"Male","Canada","32",32,"25-34",9.525,0.519615242270662,8.925,9.825,3,5,0.905,8,2025,2025,100,0,3.25,NA,3.25,3.25,4,4,31.9,40.925,0,2024,2025,0.25,0,0,0,"Adventure"
"user_04400",58,"Male","USA","58",58,"50+",7.45166666666667,1.67720998486574,5.515,8.425,3,3.66666666666667,0.757,5,2024,2025,66.6666666666667,0,3,NA,3,3,3,3,30.2666666666667,74.4,33.3333333333333,2025,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Animation"
"user_09115",6,"Male","USA","6",6,"18-24",7.61666666666667,2.08675785210775,5.315,9.385,3,4.33333333333333,0.656666666666667,10,2024,2025,33.3333333333333,0,3,NA,3,3,5,5,43.46,53.24,0,2024,2025,0,0,0.2,0,"Horror"
"user_02978",31,"Other/Not Specified","USA","31",31,"25-34",7.71333333333333,1.58928705189885,5.93,8.98,3,4,0.742666666666667,7,2024,2025,66.6666666666667,0,4.2,NA,4.2,4.2,5,5,82.45,36.05,0,2024,2025,0.2,0.4,0,0.4,"Western"
"user_06474",57,"Male","USA","57",57,"50+",6.59333333333333,1.31114771606152,5.765,8.105,3,3.33333333333333,0.652,11,2024,2025,33.3333333333333,0,3.75,NA,3.75,3.75,4,4,43.175,43.2,0,2024,2025,0.5,0.25,0.25,0,"Adventure"
